580	DL45	CDG-CVG	767	0.88
760	AF344	CDG-YUL	77W	0.52
910	AF346	CDG-YUL	388	0.00
655	WG223	CDG-YUL	763	0.00
660	SE16	CDG-CUN	332	0.00
935	AF10	CDG-JFK	744	0.80
915	TK11	IST-JFK	343	0.00
570	TK17	IST-YYZ	77W	0.00
630	DL127	MAD-JFK	764	0.00
665	DL123	SNN-JFK	752	0.96
745	BA2167	LGW-TPA	777	0.00
700	CO5	LHR-IAH	777	0.00
1170	BA239	LHR-BOS	777	0.00
585	US743	BCN-PHL	332	0.60
695	US741	MAD-PHL	333	0.00
655	AC817	BCN-YUL	763	0.00
510	US749	MAD-CLT	767	0.00
775	LH470	FRA-YYZ	343	0.48
770	CO47	FRA-IAH	764	0.64
680	LH472	DUS-YYZ	333	0.00
560	CO45	MXP-EWR	762	0.00
880	LH474	MUC-YUL	333	0.72
690	KL651	AMS-IAD	330	0.76
530	CO41	FCO-EWR	764	0.64
965	BA219	LHR-DEN	777	0.84
720	IB6545	MAD-SJU	340	0.00
690	TS603	NTE-YUL	310	0.00
745	AA109	LHR-BOS	757	0.00
655	AA101	LHR-JFK	777	0.00
1020	AA107	LHR-JFK	777	0.64
840	AA105	LHR-JFK	777	0.88
520	TS361	AMS-YYZ	330	0.00
965	LH404	FRA-JFK	744	0.00
565	LH400	FRA-JFK	388	0.00
740	LH402	FRA-EWR	744	0.36
670	LH408	DUS-EWR	333	0.00
770	EI125	DUB-ORD	330	0.00
1350	AM34	BCN-MEX	762	0.00
750	EI121	DUB-MCO	332	0.76
550	AA199	MXP-JFK	763	0.00
780	NY245	RKV-KUS	F50	0.00
670	LO1	WAW-ORD	763	0.00
690	LO6	WAW-JFK	763	0.00
660	UA951	BRU-IAD	777	0.00
600	UA953	FRA-IAD	763	0.00
600	EI7662	MAD-IAD	332	0.68
635	UA955	LHR-SFO	777	0.56
920	UA959	LHR-ORD	763	0.00
955	KL621	AMS-ATL	777	0.00
750	AB7450	DUS-JFK	332	0.00
935	AF74	CDG-LAX	772	0.76
395	LH8166	FRA-JFK	M1F	0.00
335	LH8160	FRA-JFK	M1F	0.00
750	AF72	CDG-LAX	772	0.88
575	DL83	NCE-JFK	764	0.00
635	LH428	MUC-CLT	346	0.72
675	TS811	LGW-YYZ	330	0.52
570	AF306	CDG-SEA	343	0.96
640	US739	LIS-PHL	752	0.00
580	US733	LGW-CLT	333	0.00
525	DL15	FRA-ATL	764	0.64
675	US735	MAN-PHL	333	0.44
575	DL243	AMS-DTW	744	0.00
570	DL241	FCO-ATL	333	0.00
530	DL169	FCO-JFK	767	0.64
750	DL247	AMS-MSP	333	0.00
660	DL245	FCO-JFK	333	0.00
635	DL163	AGP-JFK	752	0.00
960	DL249	AMS-DTW	767	0.00
585	DL161	MXP-JFK	764	0.00
630	DL165	DUB-JFK	752	0.00
685	VS43	LGW-LAS	744	0.00
795	AC851	LHR-YYC	77W	0.00
840	VS45	LHR-JFK	744	0.92
725	AC857	LHR-YYZ	77W	0.52
540	DL11	LGW-ATL	767	0.00
625	AC855	LHR-YVR	77W	0.92
1080	AC859	LHR-YYZ	763	0.80
905	VS11	LHR-BOS	744	0.92
820	UX63	MAD-CUN	332	0.00
495	AZ620	FCO-LAX	772	0.00
1035	AA91	LHR-ORD	763	0.88
500	KL691	AMS-YYZ	777	0.00
500	CO81	GVA-EWR	764	0.00
990	KL695	AMS-YYZ	74M	0.00
885	LH452	MUC-LAX	346	0.00
990	S4311	LIS-YYZ	313	0.00
790	LH450	FRA-LAX	744	0.88
875	BA289	LHR-PHX	744	0.92
640	AA55	MAN-ORD	757	0.00
590	AA57	LHR-MIA	777	0.00
570	AA51	LHR-DFW	777	0.52
730	AA53	MAD-MIA	763	0.00
525	LH454	FRA-SFO	388	0.64
810	DE4048	FRA-SEA	763	0.00
875	BA265	LHR-IAD	767	0.72
660	VS39	LHR-ORD	343	0.00
990	LX52	ZRH-BOS	343	0.00
520	CO19	LHR-EWR	752	0.00
555	LH440	FRA-IAH	744	0.00
540	CO17	GLA-EWR	752	0.00
770	LH442	FRA-DTW	333	0.64
530	KL601	AMS-LAX	747	0.48
570	AM6	CDG-MEX	762	0.96
800	AF6802	CDG-ORD	74Y	0.00
720	AA173	LHR-RDU	763	0.88
540	AA171	BRU-JFK	757	0.00
945	AF680	CDG-ATL	772	0.48
710	LX86	ZRH-YUL	333	0.00
610	NY231	RKV-KUS	F50	0.00
890	5K42	CDG-LAS	332	0.00
515	TS331	AMS-YVR	330	0.00
