500	DL37	CDG-ATL	767	0.9990
540	AC873	FRA-YYZ	77W	0.9990
595	DL31	SVO-JFK	767	1.0000
570	AC875	FRA-YUL	77W	0.9820
960	AC877	FRA-YYZ	333	0.8590
730	WG211	LIS-YYZ	763	1.0000
930	AF434	CDG-MEX	772	1.0000
750	AF438	CDG-MEX	744	1.0000
960	BA189	LHR-EWR	767	0.9960
595	AC895	DUB-YYZ	763	0.9990
720	AC893	FCO-YUL	763	1.0000
630	AC891	FCO-YYZ	763	1.0000
425	SU313	SVO-JFK	763	1.0000
700	SU315	SVO-JFK	333	0.9350
725	SU317	SVO-IAD	763	0.9530
975	AC899	LHR-YEG	763	0.0000
530	DL131	MUC-ATL	764	1.0000
560	DL133	ATH-JFK	333	1.0000
615	DL139	ATH-ATL	767	1.0000
735	AA37	MAD-DFW	763	1.0000
585	US751	BRU-PHL	767	1.0000
815	BA209	LHR-MIA	744	0.4530
635	US755	CDG-PHL	332	1.0000
1225	VS17	LHR-EWR	346	0.0360
1035	BA85	LHR-YVR	744	0.3930
780	VS15	LGW-MCO	744	0.9750
585	US759	ATH-PHL	767	1.0000
775	BA87	LHR-YVR	744	0.9370
780	VS19	LHR-SFO	744	0.9940
665	BA207	LHR-MIA	744	0.9840
565	OS93	VIE-IAD	763	1.0000
565	SK903	ARN-EWR	333	1.0000
790	LH464	FRA-MCO	346	0.8960
535	LH462	FRA-MIA	388	0.9880
685	SK909	CPH-EWR	333	1.0000
760	EC3	ORY-EWR	752	0.9980
585	EC1	ORY-EWR	752	1.0000
495	CO71	AMS-EWR	752	1.0000
585	KL661	AMS-IAH	74M	1.0000
750	CO77	LIS-EWR	752	1.0000
480	CO75	HAM-EWR	752	1.0000
1335	AF6828	CDG-MEX	77X	0.0660
685	DE4156	FRA-CUN	763	0.9620
750	AF18	CDG-EWR	332	1.0000
630	AA111	FCO-ORD	763	1.0000
570	AF12	CDG-JFK	772	1.0000
580	AF682	CDG-ATL	772	1.0000
775	TS311	CDG-YUL	330	1.0000
605	SK907	OSL-EWR	333	1.0000
510	CO153	STR-EWR	752	1.0000
735	NY253	RKV-JAV	DH8	0.0000
590	AA89	BRU-ORD	763	0.9980
765	TS253	LGW-YYZ	330	1.0000
615	AA87	LHR-ORD	777	1.0000
725	TP103	LIS-EWR	332	0.9990
850	EI137	DUB-BOS	330	1.0000
810	EI135	SNN-BOS	330	1.0000
980	UA925	LHR-IAD	777	1.0000
985	UA927	FRA-SFO	777	0.0660
465	UA923	LHR-IAD	763	0.9880
740	TS485	VIE-YUL	310	0.9900
475	UA929	LHR-ORD	744	0.9830
600	DL71	AMS-JFK	332	1.0000
760	AF80	CDG-SFO	343	0.9960
615	DL73	IST-JFK	332	1.0000
750	DL21	CDG-ATL	767	1.0000
605	DL75	MXP-ATL	767	1.0000
570	AF84	CDG-SFO	388	0.3040
640	DL79	TXL-JFK	767	1.0000
770	IB6251	MAD-JFK	346	1.0000
950	IB6253	MAD-JFK	340	0.9990
1095	IB6257	MAD-JFK	346	0.9020
735	LX38	ZRH-SFO	343	0.8900
820	AZ610	FCO-JFK	772	0.9290
755	AF378	CDG-DTW	343	1.0000
675	US707	MUC-PHL	332	1.0000
640	US705	FRA-CLT	333	1.0000
710	US703	FRA-PHL	333	1.0000
610	US701	FRA-PHL	333	1.0000
540	DL179	AMS-PDX	332	0.9950
630	DL271	LHR-BOS	764	1.0000
600	DL171	CDG-SLC	767	0.9710
480	DL175	AMS-ATL	767	0.9990
715	IB6403	MAD-MEX	340	1.0000
790	AC845	FRA-YYC	333	0.8370
660	AC847	MUC-YYZ	77W	1.0000
900	AC849	LHR-YYZ	333	0.7450
550	9W228	BRU-EWR	332	1.0000
775	DL185	CDG-JFK	767	0.9970
730	LX40	ZRH-LAX	343	0.6190
500	AZ630	FCO-MIA	764	0.8660
650	AZ636	MXP-MIA	330	1.0000
1085	BA95	LHR-YUL	777	0.9450
1020	BA69	LHR-PHL	767	1.0000
765	BA67	LHR-PHL	777	1.0000
675	AA41	CDG-ORD	763	0.9930
770	AA47	LHR-ORD	777	0.9920
600	AA45	CDG-JFK	763	1.0000
630	AA49	CDG-DFW	763	0.9970
905	BA273	LHR-SAN	777	0.8830
985	BA275	LHR-LAS	744	0.5790
595	BA279	LHR-LAX	744	0.9770
490	HY101	RIX-JFK	763	1.0000
700	KL611	AMS-ORD	74M	0.9980
575	LH438	FRA-DFW	343	1.0000
880	LH434	MUC-ORD	346	0.4170
655	LH436	DUS-ORD	333	0.9210
585	LH430	FRA-ORD	744	1.0000
995	LH432	FRA-ORD	744	0.9840
665	TS357	CDG-YUL	330	0.9990
725	DL87	VCE-JFK	764	1.0000
570	DL81	BRU-ATL	767	1.0000
715	AA235	FCO-JFK	763	1.0000
745	AA147	CDG-BOS	757	1.0000
1140	AA141	LHR-JFK	777	0.8760
460	K4246	BRU-EWR	74F	0.9140
585	UA965	DME-IAD	763	1.0000
610	UA967	FCO-IAD	777	1.0000
480	GL781	CPH-SFJ	332	0.0000
675	MT414	MAN-SFB	332	0.9840
500	GL785	CPH-UAK	738	0.9880
755	AF332	CDG-BOS	343	1.0000
780	BA177	LHR-JFK	744	1.0000
705	TS323	LGW-YYZ	330	1.0000
730	CO109	EDI-EWR	752	1.0000
500	CO107	MUC-EWR	764	1.0000
600	CO105	ATH-EWR	764	1.0000
735	CO103	AMS-EWR	752	1.0000
690	CO101	MAN-EWR	752	1.0000
975	VS1	LHR-EWR	744	0.9720
695	VV131	KBP-JFK	763	1.0000
720	BA283	LHR-LAX	744	0.9820
605	DL239	AMS-ATL	333	1.0000
720	UA919	LHR-IAD	777	1.0000
840	BA287	LHR-SFO	744	0.9770
690	BA285	LHR-SFO	744	0.2320
685	UA915	CDG-IAD	777	1.0000
565	DL233	AMS-SEA	333	0.8640
680	UA917	FRA-IAD	777	1.0000
610	DL231	AMS-BOS	333	1.0000
700	DL237	FCO-DTW	333	1.0000
740	DL235	AMS-DTW	333	1.0000
960	BA113	LHR-JFK	744	0.9980
510	BA117	LHR-JFK	744	1.0000
905	BA115	LHR-JFK	744	0.9970
865	DL41	LHR-MSP	764	0.7680
580	DL45	CDG-CVG	767	0.9870
760	AF344	CDG-YUL	77W	0.9830
910	AF346	CDG-YUL	388	0.9820
655	WG223	CDG-YUL	763	1.0000
660	SE16	CDG-CUN	332	0.8970
935	AF10	CDG-JFK	744	0.9990
915	TK11	IST-JFK	343	0.9720
570	TK17	IST-YYZ	77W	1.0000
630	DL127	MAD-JFK	764	1.0000
665	DL123	SNN-JFK	752	1.0000
745	BA2167	LGW-TPA	777	0.8860
700	CO5	LHR-IAH	777	1.0000
1170	BA239	LHR-BOS	777	0.0260
585	US743	BCN-PHL	332	1.0000
695	US741	MAD-PHL	333	1.0000
655	AC817	BCN-YUL	763	0.9980
510	US749	MAD-CLT	767	1.0000
775	LH470	FRA-YYZ	343	0.9990
770	CO47	FRA-IAH	764	1.0000
680	LH472	DUS-YYZ	333	1.0000
560	CO45	MXP-EWR	762	1.0000
880	LH474	MUC-YUL	333	0.8730
690	KL651	AMS-IAD	330	1.0000
530	CO41	FCO-EWR	764	1.0000
965	BA219	LHR-DEN	777	0.9460
720	IB6545	MAD-SJU	340	0.0000
690	TS603	NTE-YUL	310	0.9960
745	AA109	LHR-BOS	757	1.0000
