alpha_eff	formation_count	distance_success_rate	distance_total	formation_success_rate	hub_lon	distance_solo	distance_formation	hub_lat
-0.075582489635286	126.0	0.4863481562740133	2182315.8214527545	0.8089887640449438	-7.5	1120950.5452815983	1061365.276171156	42.647058823529413
-0.08376633941326837	140.0	0.49852952948153356	2201033.303226053	0.8071161048689138	-5.0	1103753.206195583	1097280.0970304697	42.647058823529413
-0.09949729984871603	130.0	0.47411847427568055	2225097.489377644	0.7602996254681648	-2.5	1170137.662599268	1054959.8267783758	42.647058823529413
-0.11590176069115697	142.0	0.4839134766606494	2258973.7665353897	0.7677902621722846	0.0	1165825.9174860471	1093147.8490493426	42.647058823529413
-0.13583970185307498	133.0	0.4888908859495962	2298421.145359541	0.7696629213483146	2.5	1174743.9953194293	1123677.1500401115	42.647058823529413
-0.15717992333786712	140.0	0.5219776752737353	2347558.3768887334	0.8164794007490637	5.0	1122185.3127509693	1225373.0641377643	42.647058823529413
-0.1912838605150405	128.0	0.49563103638900974	2406348.802563332	0.7790262172284644	7.5	1213687.6516354154	1192661.1509279169	42.647058823529413
-0.2236019297839656	125.0	0.49991034472597556	2469346.510635652	0.7902621722846442	10.0	1234894.6452558984	1234451.8653797538	42.647058823529413
-0.2620653688401115	118.0	0.493752265507912	2541520.5171976034	0.7846441947565543	12.5	1286639.0039964463	1254881.5132011569	42.647058823529413
-0.3014409205616756	121.0	0.5154119695559816	2622372.4172944725	0.8239700374531835	15.0	1270770.284787448	1351602.1325070243	42.647058823529413
-0.34133449838024377	122.0	0.5385750535732597	2704591.5429248046	0.850187265917603	17.5	1247966.007800293	1456625.535124512	42.647058823529413
-0.38739113387519225	117.0	0.5324789889965033	2791331.9645324796	0.8670411985018727	20.0	1305006.342104602	1486325.622427878	42.647058823529413
-0.4348542298030967	113.0	0.5257946173158996	2880621.0494313333	0.8576779026217228	22.5	1366006.0071134607	1514615.0423178729	42.647058823529413
-0.48235345846726996	106.0	0.5137108617678304	2968634.2755495985	0.8745318352059925	25.0	1443614.6035834951	1525019.6719661034	42.647058823529413
-0.043475378291776084	88.0	0.15067657670434564	2037165.563271676	0.949438202247191	-60.0	1730212.4300179197	306953.13325375615	43.529411764705884
-0.044284847239722924	83.0	0.17953713463173876	2045906.5361672563	0.947565543071161	-57.5	1678590.3389394414	367316.197227815	43.529411764705884
-0.04446444021769183	93.0	0.196862597788318	2050566.831817993	0.9588014981273408	-55.0	1646886.9183677419	403679.91345025104	43.529411764705884
-0.04230867968951646	92.0	0.2188971814274687	2051924.9928917084	0.949438202247191	-52.5	1602764.3954471347	449160.5974445737	43.529411764705884
-0.04316719789396044	91.0	0.22888485876355497	2056058.3266136467	0.9456928838951311	-50.0	1585457.706917051	470600.6196965957	43.529411764705884
-0.044315453266465084	96.0	0.25692891054962735	2065245.112526621	0.9419475655430711	-47.5	1534623.9357472137	530621.1767794073	43.529411764705884
-0.042051687890405774	92.0	0.27347045584923	2065027.8703153492	0.9419475655430711	-45.0	1500303.7572788459	564724.1130365032	43.529411764705884
-0.04249837993852066	97.0	0.29603061688818694	2071504.0860350921	0.9419475655430711	-42.5	1458275.453559724	613228.6324753682	43.529411764705884
-0.04228102904353397	98.0	0.3131378787927263	2075349.353143903	0.9382022471910112	-40.0	1425478.8589465644	649870.4941973385	43.529411764705884
-0.0411364291007347	104.0	0.3455311556001759	2081225.786895791	0.9456928838951311	-37.5	1362097.435684803	719128.3512109881	43.529411764705884
-0.04174257179735949	107.0	0.3545072014405026	2084623.4705590382	0.9363295880149812	-35.0	1345609.4379539655	739014.0326050726	43.529411764705884
-0.04220249210790369	106.0	0.37099631868381244	2089612.6106118662	0.9307116104868914	-32.5	1314374.024599593	775238.5860122732	43.529411764705884
-0.04143464615295632	110.0	0.38957488843743676	2092769.4889321653	0.9176029962546817	-30.0	1277479.0487561454	815290.4401760198	43.529411764705884
-0.04226193332339256	102.0	0.40046638823925035	2097068.1353761577	0.900749063670412	-27.5	1257262.8333104486	839805.3020657091	43.529411764705884
-0.042110570197628545	112.0	0.43156903948016523	2104526.4029215006	0.9157303370786517	-25.0	1196277.9646520216	908248.4382694792	43.529411764705884
-0.04151782256538557	116.0	0.4544571800827409	2109092.430103116	0.9176029962546817	-22.5	1150600.2317845987	958492.1983185174	43.529411764705884
-0.04370557398339397	123.0	0.44721202866964516	2111479.933543053	0.8876404494382022	-20.0	1167200.7089680168	944279.2245750362	43.529411764705884
-0.046914330171289036	119.0	0.45200229775205175	2118822.28241394	0.8614232209737828	-17.5	1161109.7422345923	957712.5401793476	43.529411764705884
-0.04583656607986307	125.0	0.4752566217710595	2122550.0886839395	0.8614232209737828	-15.0	1113794.1039961479	1008755.9846877918	43.529411764705884
-0.050566228783177035	128.0	0.47805869760945335	2132311.6745395074	0.846441947565543	-12.5	1112941.532511718	1019370.1420277895	43.529411764705884
-0.05413060164119918	137.0	0.49048985509662096	2142239.004063146	0.8408239700374532	-10.0	1091492.5053778838	1050746.4986852622	43.529411764705884
-0.06064474232864145	127.0	0.4948334089873882	2155804.2288476373	0.8258426966292135	-7.5	1089040.2731775334	1066763.955670104	43.529411764705884
-0.06973121732922592	138.0	0.4858503692923024	2170978.9238750325	0.797752808988764	-5.0	1116208.0119845427	1054770.9118904897	43.529411764705884
-0.08250238088952525	140.0	0.47666036826054625	2193163.0891061616	0.7715355805243446	-2.5	1147769.1633973813	1045393.9257087802	43.529411764705884
-0.10266540901652527	130.0	0.45319694494688034	2225956.5938057816	0.7340823970037453	0.0	1217159.8659086376	1008796.727897144	43.529411764705884
-0.1172235513419624	142.0	0.48981975625300783	2262978.114426542	0.7696629213483146	2.5	1154526.726012242	1108451.3884143	43.529411764705884
-0.14588619474706865	126.0	0.4715282952933535	2313348.0152158793	0.7584269662921348	5.0	1222538.9691808727	1090809.0460350064	43.529411764705884
-0.17114830340448556	132.0	0.5044578880430534	2369961.6619633967	0.795880149812734	7.5	1174415.8072263366	1195545.85473706	43.529411764705884
-0.20410027373151585	129.0	0.5056041309238712	2433393.6121871797	0.7902621722846442	10.0	1203059.7497015812	1230333.8624855988	43.529411764705884
-0.24396470831055764	128.0	0.49512428266284053	2507175.7253420055	0.7883895131086143	12.5	1265812.1428223583	1241363.5825196474	43.529411764705884
-0.2850660477843183	120.0	0.4993726573179068	2586997.250792359	0.8033707865168539	15.0	1295121.5591900593	1291875.6916022997	43.529411764705884
-0.32846770842181183	125.0	0.5081905826460255	2672365.2906788	0.8314606741573034	17.5	1314294.416565725	1358070.8741130747	43.529411764705884
-0.37211370822721845	116.0	0.5283516554208588	2761027.3792315284	0.8576779026217228	20.0	1302233.9927522351	1458793.3864792932	43.529411764705884
-0.420678525734846	109.0	0.5166769159996076	2851184.5051430296	0.850187265917603	22.5	1378043.2880798616	1473141.2170631678	43.529411764705884
-0.4667176698179049	103.0	0.5092408481138246	2937557.5845546275	0.8576779026217228	25.0	1441633.2688128313	1495924.3157417965	43.529411764705884
-0.03908515094704147	86.0	0.1627216900956786	2031753.191257004	0.9550561797752809	-60.0	1701142.8781183758	330610.3131386282	44.411764705882355
-0.036498909422092475	89.0	0.17873893788196804	2030787.3691731435	0.9588014981273408	-57.5	1667806.5917430196	362980.7774301238	44.411764705882355
-0.03568734023355996	89.0	0.19403657572584007	2033043.1105328698	0.9569288389513109	-55.0	1638558.387062061	394484.72347080865	44.411764705882355
-0.03509780950506515	85.0	0.21424024726879476	2036946.5443933397	0.9456928838951311	-52.5	1600550.6130491935	436395.9313441461	44.411764705882355
-0.03449994217906787	89.0	0.24519593907898063	2043512.5579771507	0.951310861423221	-50.0	1542451.5773042534	501060.9806728973	44.411764705882355
-0.0349517266160622	95.0	0.2575931342173442	2047466.7229245738	0.9419475655430711	-47.5	1520053.3525607183	527413.3703638556	44.411764705882355
-0.03462621299399381	98.0	0.2788668404464269	2052142.6652964964	0.9419475655430711	-45.0	1479868.1240799532	572274.5412165433	44.411764705882355
-0.033666704608209676	100.0	0.2899365966992291	2053061.6537879664	0.9419475655430711	-42.5	1457803.9450749923	595257.708712974	44.411764705882355
-0.033171942649236535	98.0	0.3183844545483002	2059200.4954708947	0.9419475655430711	-40.0	1403583.0689148044	655617.4265560904	44.411764705882355
-0.03274083821943925	101.0	0.3404277321811489	2063865.8089462493	0.9382022471910112	-37.5	1361268.6520804653	702597.156865784	44.411764705882355
-0.03236440591845477	105.0	0.3579012246917182	2067497.4615452716	0.9438202247191011	-35.0	1327537.5880112003	739959.8735340713	44.411764705882355
-0.03256157877425408	106.0	0.3704250739118257	2070995.262382817	0.9213483146067416	-32.5	1303846.689243621	767148.5731391959	44.411764705882355
-0.03112417807021013	106.0	0.39769348719586073	2075033.8855548415	0.9232209737827716	-30.0	1249806.42355896	825227.4619958815	44.411764705882355
-0.032319058615256	104.0	0.40577463066455005	2079336.8380598105	0.9157303370786517	-27.5	1235594.7005688976	843742.1374909129	44.411764705882355
-0.031489432930407804	107.0	0.4165031066707133	2080419.7027688078	0.8913857677902621	-25.0	1213918.4333866374	866501.2693821704	44.411764705882355
-0.03249012497715561	105.0	0.43984299547757555	2088151.8043515733	0.8857677902621723	-22.5	1169692.859713673	918458.9446379003	44.411764705882355
-0.03346715441666472	123.0	0.4445121604753733	2091187.2893561418	0.8782771535580525	-20.0	1161629.1094058037	929558.1799503382	44.411764705882355
-0.033315477223854875	121.0	0.4659554541191174	2096238.6051119317	0.8876404494382022	-17.5	1119484.7939249764	976753.8111869553	44.411764705882355
-0.0344386271001398	126.0	0.47895180566762746	2101628.581087995	0.8651685393258427	-15.0	1095049.777333206	1006578.8037547889	44.411764705882355
-0.03873865271664893	124.0	0.4739956936761569	2108634.117998295	0.8370786516853933	-12.5	1109150.626528482	999483.4914698132	44.411764705882355
-0.04176851870481236	133.0	0.4776255634357718	2115344.57669511	0.8220973782771536	-10.0	1105001.931390304	1010342.6453048062	44.411764705882355
-0.04510040258389107	137.0	0.5003465721576673	2127389.8030213793	0.8239700374531835	-7.5	1062957.6074364572	1064432.195584922	44.411764705882355
-0.057922486762177774	132.0	0.4661910010746129	2143452.0976058454	0.7640449438202247	-5.0	1144194.0184674973	999258.079138348	44.411764705882355
-0.0671298248966922	134.0	0.474475908148439	2163160.2147815716	0.7509363295880149	-2.5	1136792.807402513	1026367.4073790585	44.411764705882355
