alpha_eff	formation_count	distance_success_rate	distance_total	formation_success_rate	hub_lon	distance_solo	distance_formation	hub_lat
-0.08094070038088014	118.0	0.42750639445030075	2177925.122558992	0.9325842696629213	-25.294117647058822	1246848.2060310678	931076.916527924	40.588235294117645
-0.08259132083369462	114.0	0.425126163681688	2180495.2676471868	0.9026217228464419	-24.117647058823529	1253509.6795862627	926985.588060924	40.588235294117645
-0.08282759242755139	123.0	0.4399297957940451	2184635.9360894463	0.9138576779026217	-22.941176470588236	1223549.4948412837	961086.4412481628	40.588235294117645
-0.08372077185973656	116.0	0.45135489394623723	2189193.7835629736	0.900749063670412	-21.764705882352942	1201090.4555551459	988103.3280078277	40.588235294117645
-0.0848395075535552	117.0	0.4486647966863154	2190667.4749469776	0.897003745318352	-20.588235294117645	1207792.0976925679	982875.3772544097	40.588235294117645
-0.08668537980780283	118.0	0.45371982323888294	2195464.0638357694	0.8951310861423221	-19.411764705882355	1199338.4968648846	996125.5669708849	40.588235294117645
-0.08683276539156487	123.0	0.4733974521898691	2200648.614099013	0.9044943820224719	-18.235294117647058	1158867.167019374	1041781.4470796393	40.588235294117645
-0.08928089701557902	115.0	0.4677004932596812	2203920.775802574	0.8857677902621723	-17.058823529411764	1173145.9418544506	1030774.8339481233	40.588235294117645
-0.08974915974627073	125.0	0.47922935061306055	2207690.1970948796	0.8876404494382022	-15.882352941176471	1149700.2575862808	1057989.9395085988	40.588235294117645
-0.09316580854589468	120.0	0.47524967242165794	2213246.154914326	0.8689138576779026	-14.705882352941176	1161401.6448027987	1051844.5101115275	40.588235294117645
-0.09580975569479849	124.0	0.4813814486030563	2219840.348778142	0.8745318352059925	-13.52941176470588	1151250.3860158063	1068589.9627623358	40.588235294117645
-0.09865548745647543	130.0	0.4790469471439498	2224712.097250467	0.8558052434456929	-12.352941176470587	1158970.558788417	1065741.5384620503	40.588235294117645
-0.09865013718277556	136.0	0.5034628328262969	2230784.357106331	0.8745318352059925	-11.176470588235293	1107667.345252988	1123117.0118533429	40.588235294117645
-0.10429656405470146	130.0	0.489337528674902	2238085.7852731342	0.850187265917603	-10.0	1142906.4181451513	1095179.367127983	40.588235294117645
-0.10678237820654167	135.0	0.489703340389183	2242940.522802728	0.8220973782771536	-8.8235294117647065	1144565.0564919715	1098375.4663107565	40.588235294117645
-0.11029992843896003	135.0	0.5071692632542757	2254032.3917333055	0.8445692883895131	-7.6470588235294095	1110856.4442666522	1143175.9474666535	40.588235294117645
-0.11591896451035882	129.0	0.5054308661753215	2264367.170568466	0.8314606741573034	-6.470588235294116	1119886.1102090843	1144481.0603593818	40.588235294117645
-0.12305116826463224	137.0	0.4880592199966377	2273707.084804367	0.8089887640449438	-5.2941176470588225	1164003.3784939186	1109703.7063104482	40.588235294117645
-0.13019718303918132	137.0	0.4752896567207536	2284219.9413486337	0.7846441947565543	-4.117647058823529	1198553.8295503415	1085666.111798292	40.588235294117645
-0.13898565485200093	129.0	0.4639165104676884	2298228.1420068983	0.7565543071161048	-2.9411764705882355	1232042.1621084188	1066185.9798984793	40.588235294117645
-0.14578256264481304	135.0	0.47548627502333346	2314135.439656765	0.7790262172284644	-1.764705882352942	1213795.799554886	1100339.6401018794	40.588235294117645
-0.15220756457419937	141.0	0.4943755022554842	2331153.4807544714	0.7846441947565543	-0.58823529411764497	1178688.307871859	1152465.172882612	40.588235294117645
-0.16229187867391778	128.0	0.49000262626209756	2349388.8402070906	0.7827715355805244	0.58823529411764852	1198182.1383947525	1151206.7018123379	40.588235294117645
-0.17062621132075906	139.0	0.508931462959788	2370075.6303807497	0.799625468164794	1.764705882352942	1163869.5724857328	1206206.0578950166	40.588235294117645
-0.18566857980482382	130.0	0.4850106213954767	2392942.3791405335	0.7752808988764045	2.9411764705882391	1232339.908870013	1160602.4702705205	40.588235294117645
-0.19719517714329635	125.0	0.48739934629680287	2415626.0669879876	0.7883895131086143	4.117647058823529	1238251.5010405255	1177374.565947462	40.588235294117645
-0.2105280607725957	132.0	0.4871880680336109	2441123.4549575695	0.7771535580524345	5.294117647058826	1251837.2351052577	1189286.2198523118	40.588235294117645
-0.22242224600380064	131.0	0.5001479501059005	2467145.0559296324	0.797752808988764	6.470588235294116	1233207.5135925196	1233937.5423371128	40.588235294117645
-0.2331853916761313	140.0	0.5285506737485971	2494846.365306744	0.8277153558052435	7.647058823529413	1176193.6380246258	1318652.727282118	40.588235294117645
-0.24926838615057795	134.0	0.5292584945960808	2525842.802433109	0.8277153558052435	8.8235294117647101	1189019.0432310156	1336823.7592020931	40.588235294117645
-0.2680853350667507	125.0	0.503243864266692	2555421.2341010226	0.799625468164794	10.0	1269421.1774228648	1286000.0566781575	40.588235294117645
-0.07012003358599564	106.0	0.39003640193376504	2147854.7363841245	0.9250936329588015	-30.0	1310113.203128465	837741.5332556594	41.176470588235297
-0.07115119993822527	109.0	0.39538061635382427	2151162.133900395	0.9213483146067416	-28.823529411764707	1300634.3235218492	850527.810378546	41.176470588235297
-0.07110278401098513	109.0	0.4041322077967617	2153249.559892202	0.9063670411985019	-27.647058823529413	1283052.0613155607	870197.498576641	41.176470588235297
-0.0706442069717856	112.0	0.4241077025094501	2157347.0987718515	0.9213483146067416	-26.470588235294116	1242399.577196294	914947.5215755578	41.176470588235297
-0.07325782914718884	105.0	0.41543375388339665	2160194.7617185414	0.897003745318352	-25.294117647058822	1262776.9427385582	897417.8189799832	41.176470588235297
-0.07300760343302015	112.0	0.42813273775410127	2162878.835136052	0.9063670411985019	-24.117647058823529	1236879.598018853	925999.2371171995	41.176470588235297
-0.07342764517040101	113.0	0.4396500384405515	2166552.970744489	0.9176029962546817	-22.941176470588236	1214027.8738731835	952525.0968713057	41.176470588235297
-0.07399577428958581	121.0	0.4530387679362808	2170977.101044481	0.9063670411985019	-21.764705882352942	1187440.309969411	983536.7910750703	41.176470588235297
-0.07456805948663181	122.0	0.46027300737164856	2173875.9822761165	0.900749063670412	-20.588235294117645	1173299.5462608917	1000576.4360152247	41.176470588235297
-0.07635952529649913	119.0	0.45801397485391376	2176746.2246572427	0.8895131086142322	-19.411764705882355	1179766.0340537285	996980.1906035141	41.176470588235297
-0.07816733835643419	121.0	0.46702019801628797	2182454.2065989245	0.8951310861423221	-18.235294117647058	1163204.0108716143	1019250.1957273104	41.176470588235297
-0.08037105613200435	121.0	0.47198303866616065	2187913.5752280494	0.897003745318352	-17.058823529411764	1155255.477652971	1032658.0975750783	41.176470588235297
-0.08185289066569876	124.0	0.4740797567199073	2191275.5755968187	0.8820224719101124	-15.882352941176471	1152436.1838116038	1038839.3917852147	41.176470588235297
-0.08148174540823375	116.0	0.4922795351214706	2195098.2929945644	0.8895131086142322	-14.705882352941176	1114496.3257732666	1080601.9672212978	41.176470588235297
-0.08649307514595146	133.0	0.4720417513629704	2199659.9264520206	0.8576779026217228	-13.52941176470588	1161328.602366666	1038331.3240853545	41.176470588235297
-0.08703662174112768	126.0	0.4849981612795144	2203929.248925522	0.8539325842696629	-12.352941176470587	1135027.6156065026	1068901.6333190193	41.176470588235297
-0.09058950812879706	129.0	0.4847057378938826	2210664.854081381	0.846441947565543	-11.176470588235293	1139142.9147477928	1071521.9393335881	41.176470588235297
-0.09451342165315992	125.0	0.4794771809311733	2216881.7694744607	0.8314606741573034	-10.0	1153937.5481891353	1062944.2212853257	41.176470588235297
-0.09764177632653323	131.0	0.483258979448169	2223818.812302799	0.8352059925093633	-8.8235294117647065	1149138.402591709	1074680.40971109	41.176470588235297
-0.09854340975554365	141.0	0.5061922838107767	2231259.7974743317	0.850187265917603	-7.6470588235294095	1101813.3048156286	1129446.4926587031	41.176470588235297
-0.10607355739028722	133.0	0.49398985414448243	2242650.0590263945	0.8146067415730337	-6.470588235294116	1134803.683470831	1107846.3755555635	41.176470588235297
-0.10900173067878684	141.0	0.5011322994268873	2250040.699079982	0.8071161048689138	-5.2941176470588225	1122472.6297459495	1127568.0693340325	41.176470588235297
-0.11761214146845395	136.0	0.47737395949452666	2260622.265239554	0.7715355805243446	-4.117647058823529	1181460.063560662	1079162.201678892	41.176470588235297
-0.12496252275296246	135.0	0.4752196076935668	2274171.2259740857	0.7752808988764045	-2.9411764705882355	1193440.4681386831	1080730.7578354029	41.176470588235297
-0.1335004909596738	137.0	0.4743371852428905	2290312.843309908	0.7715355805243446	-1.764705882352942	1203932.2958886449	1086380.547421263	41.176470588235297
-0.13877325223987713	146.0	0.5070930898649483	2308577.3090397744	0.799625468164794	-0.58823529411764497	1137913.7082066874	1170663.6008330868	41.176470588235297
-0.15023239671698457	139.0	0.48754186640960157	2325666.03146702	0.7846441947565543	0.58823529411764852	1191806.473840178	1133859.557626842	41.176470588235297
-0.16146988876964838	133.0	0.4845635280980495	2346458.6533775544	0.7734082397003745	1.764705882352942	1209450.3697607287	1137008.283616826	41.176470588235297
-0.17169363928019116	124.0	0.4881963905734574	2366955.6155892983	0.7584269662921348	2.9411764705882391	1211416.4274110273	1155539.1881782713	41.176470588235297
-0.18223097787075526	134.0	0.5091037952505445	2392356.964961079	0.797752808988764	4.117647058823529	1174398.95450532	1217958.0104557592	41.176470588235297
-0.1946240062371764	134.0	0.5095874204924424	2416226.4081336795	0.8108614232209738	5.294117647058826	1184947.8254871184	1231278.582646561	41.176470588235297
-0.20836773138029988	135.0	0.509041486719373	2442427.728627385	0.8146067415730337	6.470588235294116	1199130.6864422797	1243297.0421851054	41.176470588235297
-0.22502078574812773	136.0	0.5006075907509637	2472239.186114219	0.797752808988764	7.647058823529413	1234617.4833934566	1237621.7027207625	41.176470588235297
-0.23682026571250075	131.0	0.5198192462946655	2499636.750622296	0.8127340823970037	8.8235294117647101	1200277.4589033672	1299359.2917189284	41.176470588235297
-0.25724997646736697	123.0	0.48588861429740393	2530333.7008796316	0.7883895131086143	10.0	1300873.3652492058	1229460.335630426	41.176470588235297
-0.06299770957307815	102.0	0.3836967936580829	2132626.7807023255	0.9138576779026217	-30.0	1314344.7228774838	818282.0578248418	41.764705882352942
-0.0615737923303555	109.0	0.4070899670691633	2135725.8383714426	0.9288389513108615	-28.823529411764707	1266293.277160051	869432.5612113917	41.764705882352942
-0.06317255937593394	106.0	0.41088801779874073	2139735.7563091274	0.9213483146067416	-27.647058823529413	1260543.9727861807	879191.7835229468	41.764705882352942
-0.06244436665073152	110.0	0.4217650783927447	2141050.0142074106	0.9213483146067416	-26.470588235294116	1238029.887122435	903020.1270849757	41.764705882352942
-0.06429864673242727	112.0	0.42579513106930195	2145607.372517597	0.9082397003745318	-25.294117647058822	1232018.2001132064	913589.1724043908	41.764705882352942
-0.0641919665286563	114.0	0.44027280501386573	2149009.6337873843	0.9250936329588015	-24.117647058823529	1202859.134317992	946150.499469392	41.764705882352942
-0.06674569053909189	111.0	0.427374355901888	2150690.1006332366	0.897003745318352	-22.941176470588236	1231540.3041305405	919149.7965026961	41.764705882352942
-0.06705304865618186	108.0	0.4406415315868591	2154584.229597847	0.8838951310861424	-21.764705882352942	1205184.9347349587	949399.2948628882	41.764705882352942
-0.06795937771958716	118.0	0.44906717392148954	2158420.0481450604	0.8857677902621723	-20.588235294117645	1189144.4569890725	969275.5911559877	41.764705882352942
-0.06639461307987204	124.0	0.4621565864824641	2158682.313260666	0.898876404494382	-19.411764705882355	1161033.0640640475	997649.2491966187	41.764705882352942
-0.06930033264989235	120.0	0.46495857484833536	2164948.625420181	0.8932584269662921	-18.235294117647058	1158337.197924951	1006611.42749523	41.764705882352942
-0.07056215588189238	120.0	0.47045791917056745	2168736.6806025594	0.8876404494382022	-17.058823529411764	1148437.334617396	1020299.3459851636	41.764705882352942
-0.07135300112061552	131.0	0.48054928236203115	2172766.1618550727	0.8913857677902621	-15.882352941176471	1128644.9420351125	1044121.2198199601	41.764705882352942
-0.07397819455178581	125.0	0.4743676501952046	2176256.8876434946	0.8726591760299626	-14.705882352941176	1143911.0216309207	1032345.8660125739	41.764705882352942
-0.07541091567853615	129.0	0.4812279346722932	2180711.4761716085	0.8651685393258427	-13.52941176470588	1131292.1963773777	1049419.2797942308	41.764705882352942
-0.07829061855191552	129.0	0.47457319938699893	2184572.0625688834	0.850187265917603	-12.352941176470587	1147832.709544113	1036739.3530247703	41.764705882352942
-0.0776608385127672	136.0	0.5051215368688601	2190975.440736614	0.8614232209737828	-11.176470588235293	1084266.5588698077	1106708.8818668067	41.764705882352942
-0.08092980842943305	134.0	0.5062001077771783	2197508.5157669038	0.8558052434456929	-10.0	1085129.46824443	1112379.0475224738	41.764705882352942
-0.08657473012999091	134.0	0.4941443305443083	2205322.6224034242	0.8426966292134831	-8.8235294117647065	1115574.9515216656	1089747.6708817584	41.764705882352942
-0.09087050824743682	126.0	0.48660821631452633	2211677.2867270513	0.8202247191011236	-7.6470588235294095	1135456.9471694496	1076220.3395576016	41.764705882352942
-0.0943288535277128	134.0	0.4942330725441608	2220204.0827484354	0.8220973782771536	-6.470588235294116	1122905.797256586	1097298.2854918495	41.764705882352942
-0.1009739008013436	132.0	0.4855119402911382	2230765.476770812	0.7883895131086143	-5.2941176470588225	1147702.2018093292	1083063.274961483	41.764705882352942
-0.10587355931267063	134.0	0.481878626299177	2239249.6368674007	0.7752808988764045	-4.117647058823529	1160203.0979128068	1079046.538954594	41.764705882352942
-0.11257655087057825	137.0	0.4803850110203492	2251722.5975541007	0.7790262172284644	-2.9411764705882355	1170028.8127133045	1081693.784840796	41.764705882352942
-0.12032901189944926	138.0	0.4841670935300136	2267520.9613816487	0.7734082397003745	-1.764705882352942	1169661.9279911136	1097859.033390535	41.764705882352942
-0.12842427181851146	135.0	0.48943275648568435	2284345.827515714	0.7808988764044944	-0.58823529411764497	1166312.1523881261	1118033.6751275875	41.764705882352942
-0.14105644562053113	132.0	0.46103494659828614	2301478.573646731	0.7453183520599251	0.58823529411764852	1240416.5223484107	1061062.0512983205	41.764705882352942
-0.14977894979513587	132.0	0.4735147168855529	2321302.6246183557	0.7659176029962547	1.764705882352942	1222131.669516504	1099170.9551018516	41.764705882352942
-0.1576631776189123	141.0	0.5019952075808422	2343506.3902925653	0.8014981273408239	2.9411764705882391	1167077.4134306188	1176428.9768619465	41.764705882352942
-0.16951437739499414	134.0	0.5079936410423904	2367711.3736954695	0.797752808988764	4.117647058823529	1164929.052034428	1202782.3216610414	41.764705882352942
-0.18431585213689605	122.0	0.491952528756195	2392079.5008035074	0.7640449438202247	5.294117647058826	1215289.9413973654	1176789.559406142	41.764705882352942
-0.19613693669980037	129.0	0.5013762587155726	2417080.0876171757	0.7827715355805244	6.470588235294116	1205213.5162717677	1211866.571345408	41.764705882352942
-0.2125177704898497	127.0	0.4954535396000637	2446995.471559678	0.7771535580524345	7.647058823529413	1234622.9037901086	1212372.5677695696	41.764705882352942
-0.22434330558379378	129.0	0.511737298630195	2473713.565091544	0.8033707865168539	8.8235294117647101	1207822.0677067284	1265891.4973848157	41.764705882352942
-0.24424559272102903	122.0	0.49110027617079244	2506711.523722925	0.7846441947565543	10.0	1275664.8021420885	1231046.7215808365	41.764705882352942
-0.05475206887532621	113.0	0.39192692071094165	2118875.823694006	0.9250936329588015	-30.0	1288431.3467447541	830444.476949252	42.352941176470587
-0.0558443929216242	107.0	0.3995046487143826	2122856.8340895004	0.9176029962546817	-28.823529411764707	1274765.660315648	848091.1737738523	42.352941176470587
-0.055809014264977856	107.0	0.40982390097236915	2125359.7810257524	0.9213483146067416	-27.647058823529413	1254336.544595998	871023.2364297542	42.352941176470587
-0.05560828342617569	113.0	0.41632398990517067	2126594.426657684	0.9176029962546817	-26.470588235294116	1241242.1500414582	885352.276616226	42.352941176470587
-0.05636305817394978	114.0	0.4287987397212746	2131148.537375607	0.9176029962546817	-25.294117647058822	1217314.7303901091	913833.8069854979	42.352941176470587
-0.057314198417779835	114.0	0.43277910912471984	2133962.816966553	0.9157303370786517	-24.117647058823529	1210428.290134491	923534.5268320625	42.352941176470587
-0.05816864916946558	117.0	0.4382543204281009	2136964.2055917312	0.9082397003745318	-22.941176470588236	1200430.4098909504	936533.7957007807	42.352941176470587
-0.05630036258789473	117.0	0.45179490957302904	2136757.2242851676	0.9063670411985019	-21.764705882352942	1171381.1873597337	965376.0369254338	42.352941176470587
-0.05843958855078232	118.0	0.45124461754448264	2140719.568442578	0.897003745318352	-20.588235294117645	1174731.3855107168	965988.182931861	42.352941176470587
-0.06162496543381801	117.0	0.442443497404802	2144631.213129556	0.8764044943820225	-19.411764705882355	1195753.0785490118	948878.134580544	42.352941176470587
-0.06032842051831934	114.0	0.46141514435490744	2146872.860858564	0.8745318352059925	-18.235294117647058	1156273.2098538766	990599.6510046873	42.352941176470587
-0.060129111120763745	121.0	0.4808958652908676	2151343.97994351	0.8951310861423221	-17.058823529411764	1116771.5551702767	1034572.4247732332	42.352941176470587
-0.06508352849179108	118.0	0.4555806049610625	2154531.644680231	0.8426966292134831	-15.882352941176471	1172968.814589058	981562.8300911726	42.352941176470587
-0.06597621483066099	126.0	0.4675617894168301	2159227.0800711685	0.8651685393258427	-14.705882352941176	1149655.0027558159	1009572.0773153526	42.352941176470587
-0.06726001763130932	123.0	0.4680930419986874	2161819.5985032767	0.8426966292134831	-13.52941176470588	1149886.8863874967	1011932.7121157799	42.352941176470587
-0.06700459369761266	129.0	0.49304002679910774	2167544.946140024	0.8614232209737828	-12.352941176470587	1098858.5278068758	1068686.418333148	42.352941176470587
-0.07138937661046585	124.0	0.48205577153119283	2173211.167060181	0.8370786516853933	-11.176470588235293	1125602.1812227815	1047608.9858373996	42.352941176470587
-0.07302814022744859	126.0	0.48371147903145706	2176764.028143797	0.8333333333333334	-10.0	1123838.2805878888	1052925.7475559083	42.352941176470587
-0.07588037722799701	129.0	0.4941339400030062	2184826.2714198856	0.8333333333333334	-8.8235294117647065	1105229.4577011003	1079596.8137187855	42.352941176470587
-0.0808998535894536	136.0	0.48366686129736997	2191837.605325084	0.8220973782771536	-7.6470588235294095	1131718.390283957	1060119.215041127	42.352941176470587
-0.08526624233497956	130.0	0.4817930705980827	2199738.1862973976	0.8108614232209738	-6.470588235294116	1139919.5710093172	1059818.6152880804	42.352941176470587
-0.09010938939512621	133.0	0.4789062696173035	2208300.024734495	0.7865168539325843	-5.2941176470588225	1150731.2976930994	1057568.727041396	42.352941176470587
-0.09627602811909251	135.0	0.47889386436092385	2220114.1644509933	0.7827715355805244	-4.117647058823529	1156915.1129146335	1063199.0515363598	42.352941176470587
-0.10393419860932597	131.0	0.4646451832029726	2231239.993830366	0.7565543071161048	-2.9411764705882355	1194505.0781272564	1036734.9157031099	42.352941176470587
-0.10983158767401087	141.0	0.4785046807553183	2245993.9499428105	0.7734082397003745	-1.764705882352942	1171275.3319470496	1074718.6179957609	42.352941176470587
-0.11657218392344718	138.0	0.48541089669505794	2260631.548433341	0.7771535580524345	-0.58823529411764497	1163296.3614111757	1097335.1870221654	42.352941176470587
-0.12461059832623846	147.0	0.4941629146762582	2278216.0052319276	0.7715355805243446	0.58823529411764852	1152406.1438244167	1125809.861407511	42.352941176470587
-0.1373217079792947	135.0	0.47090787755883035	2296781.190706928	0.7434456928838952	1.764705882352942	1215208.8349740852	1081572.3557328426	42.352941176470587
-0.1462008781346527	136.0	0.4949667779214081	2319790.06904533	0.7883895131086143	2.9411764705882391	1171571.0531158822	1148219.0159294477	42.352941176470587
-0.15803611653328958	133.0	0.4893926755211526	2341081.5023600874	0.7677902621722846	4.117647058823529	1195373.3623070046	1145708.1400530827	42.352941176470587
-0.17008287575703235	133.0	0.49610342061698176	2365838.6913833865	0.7827715355805244	5.294117647058826	1192138.0239600847	1173700.6674233018	42.352941176470587
-0.18283162756741728	136.0	0.5080211647288013	2393238.2936252793	0.799625468164794	6.470588235294116	1177422.5882241959	1215815.7054010835	42.352941176470587
-0.20046023450233771	132.0	0.4818689152450866	2420505.202381083	0.7677902621722846	7.647058823529413	1254138.9861646213	1166366.2162164613	42.352941176470587
-0.21570531066918563	130.0	0.48947212278390706	2451613.7094433503	0.7865168539325843	8.8235294117647101	1251617.1428359847	1199996.5666073654	42.352941176470587
-0.22758375761176727	132.0	0.5269008945905721	2483700.867977807	0.8314606741573034	10.0	1175036.65874492	1308664.2092328868	42.352941176470587
-0.04838633686608705	114.0	0.3914652774721994	2106562.06278556	0.9250936329588015	-30.0	1281916.160364802	824645.9024207579	42.941176470588232
-0.049099398294046886	109.0	0.40675200736954487	2111736.761204042	0.9250936329588015	-28.823529411764707	1252783.5945482366	858953.1666558053	42.941176470588232
-0.04712153340369565	118.0	0.4183828902286906	2110844.0450415234	0.9344569288389513	-27.647058823529413	1227703.0126550305	883141.0323864928	42.941176470588232
-0.047715097907073276	114.0	0.4201157959282836	2112413.2057581954	0.9269662921348315	-26.470588235294116	1224955.0504916739	887458.1552665213	42.941176470588232
-0.048923216443234066	113.0	0.42747751477688	2116562.302577203	0.9119850187265918	-25.294117647058822	1211779.5096010696	904782.7929761335	42.941176470588232
-0.049239842673932666	111.0	0.4373077786929439	2119617.984885645	0.9082397003745318	-24.117647058823529	1192692.5522376897	926925.4326479554	42.941176470588232
-0.05202842341011714	110.0	0.42809123256621734	2122665.751274685	0.8876404494382022	-22.941176470588236	1213971.1534854094	908694.5977892756	42.941176470588232
-0.05103988238443943	118.0	0.43508031883895765	2122512.5229892833	0.8838951310861424	-21.764705882352942	1199049.0977474258	923463.4252418578	42.941176470588232
-0.050358911142062965	122.0	0.4458062931560263	2123879.6334016575	0.8876404494382022	-20.588235294117645	1177040.7269252844	946838.906476373	42.941176470588232
-0.051280719096532	120.0	0.45487482747249036	2127905.2723672185	0.8932584269662921	-19.411764705882355	1159974.7287213774	967930.5436458412	42.941176470588232
-0.052796495939992215	120.0	0.4623216308853081	2132665.136168131	0.8820224719101124	-18.235294117647058	1146687.9122826431	985977.223885488	42.941176470588232
-0.05303333571706839	124.0	0.46920592414762985	2134834.018902319	0.8801498127340824	-17.058823529411764	1133157.2501614578	1001676.7687408613	42.941176470588232
-0.05515216548409952	121.0	0.46170236660202874	2137025.0722370907	0.8614232209737828	-15.882352941176471	1150355.5388973544	986669.5333397362	42.941176470588232
-0.05833236520739685	122.0	0.45684998345725747	2141910.5096128513	0.846441947565543	-14.705882352941176	1163378.7287292941	978531.780883557	42.941176470588232
